freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5805,-108,56,87,380,6,9,56
5805,-108,46,87,380,6,8,55
5805,-108,45,87,380,6,10,55
5805,-108,46,87,380,6,10,56
5805,-108,44,87,380,7,8,55
5805,-108,43,87,380,7,11,56
5805,-108,57,87,380,6,10,55
5805,-108,50,87,380,7,9,55
5805,-108,54,87,380,5,10,56
5805,-108,36,87,380,6,8,55
5805,-108,49,87,380,5,7,54
5805,-108,63,87,380,7,10,57
5805,-108,49,87,380,6,8,54
5805,-108,51,87,380,7,9,56
5805,-108,43,87,380,5,9,56
5805,-108,30,87,380,6,11,56
5805,-108,55,87,380,5,10,56
5805,-108,30,87,380,5,10,56
5805,-108,49,87,380,4,9,56
5805,-108,42,87,380,6,9,56
5805,-108,46,87,380,6,7,55
5805,-108,36,87,380,5,8,56
5805,-108,48,87,380,7,10,56
5805,-108,52,87,380,5,6,55
5805,-108,48,87,380,6,9,56
5805,-108,59,87,380,5,8,55
5805,-108,48,87,380,6,8,55
5805,-108,39,87,380,5,8,55
5805,-108,52,87,380,7,9,55
5805,-108,43,87,380,7,9,56
5180,-104,72,87,376,4,10,59
5180,-104,67,87,376,4,7,57
5180,-104,74,87,376,4,9,58
5180,-104,59,87,376,3,9,59
5180,-104,65,87,376,4,8,58
5180,-104,74,85,377,4,9,57
5180,-104,83,87,376,4,10,59
5180,-104,73,87,376,3,9,58
5180,-104,69,85,378,5,8,57
5180,-104,54,87,376,4,9,59
5180,-104,72,86,376,6,10,58
5180,-104,57,87,376,5,8,59
5180,-104,69,87,376,4,10,59
5180,-104,91,87,376,3,9,59
5180,-104,69,86,376,4,11,59
5180,-104,61,87,376,4,10,58
5180,-104,67,86,376,4,7,57
5180,-104,89,87,376,4,10,60
5180,-104,76,87,376,5,8,59
5180,-104,69,87,376,3,8,59
5180,-104,60,87,376,4,10,59
5180,-104,75,87,376,4,10,59
5180,-104,80,86,377,4,7,57
5180,-104,70,87,376,4,8,59
5180,-104,66,87,376,4,10,59
5180,-104,45,86,376,5,9,56
5180,-104,62,85,377,7,8,56
5180,-104,37,85,378,5,8,55
5180,-104,73,86,377,5,9,57
5180,-104,53,85,378,4,9,57
5180,-104,80,87,376,3,8,59
5180,-104,69,85,378,5,9,57
5180,-104,55,87,376,3,10,59
5180,-104,83,87,376,4,10,59
5180,-104,66,87,376,4,11,58
5180,-104,43,85,377,5,8,56
5180,-104,72,87,376,4,10,59
5180,-104,60,86,376,5,8,58
5180,-104,73,86,376,5,9,59
5180,-104,77,87,376,4,8,59
5180,-104,80,87,376,3,9,58
5180,-104,80,87,376,5,8,58
5180,-104,63,85,377,5,10,57
5180,-104,84,86,377,5,11,59
5180,-104,71,87,376,4,9,59
5180,-104,62,87,376,3,8,59
5180,-104,54,87,376,5,10,59
5180,-104,56,87,376,5,10,59
5180,-104,64,86,376,4,9,57
5180,-104,58,87,376,3,9,58
5180,-104,51,87,376,3,10,59
5180,-104,60,87,376,5,10,59
5180,-104,67,87,376,4,10,59
5180,-104,79,87,376,4,10,59
5180,-104,69,85,377,5,9,57
5180,-104,75,87,376,3,12,59
5180,-104,65,87,376,4,10,59
5180,-104,72,87,376,3,9,59
5180,-104,67,87,376,3,9,58
5180,-104,71,87,376,5,9,59
