freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-102,46,86,375,6,8,61
5180,-102,44,83,378,8,6,60
5180,-102,52,84,376,6,8,59
5180,-102,31,82,378,7,9,57
5180,-102,91,81,380,7,11,64
5180,-102,30,80,380,8,9,56
5180,-102,41,82,378,8,10,57
5180,-102,31,81,380,11,10,57
5180,-102,121,82,379,8,12,63
5180,-102,37,85,375,6,10,60
5180,-102,45,84,377,9,7,60
5180,-102,142,83,378,9,1,62
5180,-102,32,80,380,10,9,58
5180,-102,36,83,378,8,7,58
5180,-102,65,84,376,7,9,59
5180,-102,54,83,378,9,7,59
5180,-102,59,85,375,7,10,61
5180,-102,47,84,377,7,8,59
5180,-102,117,84,377,8,12,64
5180,-102,33,84,376,6,8,58
5180,-102,33,79,382,13,9,56
5180,-102,54,84,377,8,10,59
5180,-102,33,83,377,7,8,58
5180,-102,40,83,377,8,9,58
5180,-102,28,82,379,8,7,57
5180,-102,43,84,376,7,6,61
5180,-102,37,83,377,6,10,59
5180,-102,54,85,376,7,9,61
5180,-102,35,82,378,10,8,59
5180,-102,34,81,380,10,7,55
5180,-102,50,83,377,9,9,59
5180,-102,37,83,377,8,11,59
5180,-102,51,83,378,6,6,60
5180,-102,42,83,378,7,11,60
5180,-102,34,81,379,9,9,57
5180,-102,40,82,379,9,9,58
5180,-102,13,70,390,18,8,46
5180,-102,40,83,378,7,7,59
5180,-102,59,85,375,7,6,60
5180,-102,72,84,376,7,7,59
5180,-102,53,83,378,7,10,59
5180,-102,52,85,376,6,8,60
5180,-102,65,88,373,5,7,64
5180,-102,15,72,389,12,9,48
5180,-102,71,82,378,8,8,62
5180,-102,34,83,377,7,7,57
5180,-102,56,84,377,9,10,62
5180,-102,37,83,378,7,9,59
5180,-102,33,83,378,7,9,59
5180,-102,43,82,379,7,8,60
5180,-102,31,82,378,7,7,57
5180,-102,34,84,377,6,7,58
5180,-102,62,84,376,7,10,62
5180,-102,39,81,380,7,10,57
5180,-102,40,83,377,8,9,60
5180,-102,35,84,376,9,10,59
5180,-102,148,85,376,7,14,65
5180,-102,56,83,377,8,10,60
5180,-102,36,84,377,7,10,59
5180,-102,81,83,378,9,1,58
5180,-102,38,78,382,12,8,57
5180,-102,45,83,377,8,9,58
5180,-102,65,84,376,8,10,59
5180,-102,27,80,380,10,10,57
5180,-102,53,86,375,7,9,62
5180,-102,34,83,377,8,10,59
5180,-102,59,85,376,8,10,61
5180,-102,56,85,376,6,10,61
5180,-102,50,84,377,6,7,62
5180,-102,48,84,376,7,10,61
5180,-102,17,68,392,19,9,44
5180,-102,49,85,375,8,8,60
5180,-102,43,84,376,7,9,59
5180,-102,95,84,376,9,3,61
5180,-102,36,84,377,8,8,59
5180,-102,36,84,376,7,8,59
5180,-102,164,81,379,9,10,65
5180,-102,50,84,376,8,10,61
5180,-102,35,84,377,8,9,59
5180,-102,34,81,379,8,10,57
5180,-102,43,83,378,8,11,59
5180,-102,64,84,376,7,10,60
5180,-102,73,83,378,8,11,59
5180,-102,124,84,377,7,11,64
5180,-102,40,80,381,10,9,59
5180,-102,48,83,378,8,10,59
5180,-102,100,83,377,8,9,62
5180,-102,34,82,379,8,7,58
5180,-102,32,83,378,8,8,58
5180,-102,41,84,377,8,8,59
5180,-102,125,83,378,8,6,63
